devittes,sog,faceoff_win_rate,on_keeper_sog_faced,expected_goals_allowed,player,faceoffs_taken,usage_adjusted_EGA,EGA_per_game,shooting_pct,EGA,excess_saves,games_appeared_in,share_of_team_assists,save_pct,turnover_rate,faceoff_EGA,faceoff_wins,team_play_shares,penalties,caused_turnovers,excess_saves_per_sog,goals_allowed,excess_goals_scored,team_ID,assists,goals,offensive_EGA,excess_goals_per_shot,sog_faced,ID,turnovers,team_listed_role,shots_faced,defensive_EGA,faceoff_losses,weighted_team_play_shares,expected_goals_scored,on_keeper_rate_faced,sog_rate,seasons_played,sog_rate_faced,gbs,shots
-11.0,2.0,,296.0,140.164,Jason Rose,1.0,0.0550884,0.13616,0.0,1.77008,4.16354,13.0,0.012987,0.5405,0.282749,0.365183,1,0.123583,0.0,11.0,0.014066,136.0,-1.25829,12,1.0,0.0,-1.2499,-0.419429,310.0,486,12.0,,310.0,2.6821,0,0.0511717,1.25829,,0.666667,3.0,0.625,28.0,3.0
30.0,79.0,,,,Brandon Dodd,0.0,2.09716,4.41387,0.352,52.9665,,12.0,0.246753,,0.2933,0.189938,0,0.105235,2.0,2.0,,,-6.68444,12,19.0,44.0,50.6615,-0.0534755,,469,33.0,,,2.11502,0,0.13566,50.6844,,0.632,3.0,,14.0,125.0
11.0,30.0,,,,Aiden Tolen,0.0,1.93795,1.54785,0.214286,17.0264,,11.0,0.0779221,,0.166118,0.0,0,0.0399352,0.0,1.0,,,-9.49085,12,6.0,12.0,16.1013,-0.169479,,21701,7.0,,,0.9251,0,0.0508079,21.4908,,0.535714,1.0,,4.0,56.0
-1.0,1.0,,,,Samuel Gee,0.0,2.48696,0.10737,0.0,0.21474,,2.0,0.0,,0.462481,0.0,0,0.00215866,0.0,1.0,,,-0.529702,12,0.0,0.0,-0.140546,-0.529702,,21702,1.0,,,0.355286,0,0.00260709,0.529702,,1.0,1.0,,1.0,1.0
-4.0,0.0,,,,Quentin Carlile,0.0,1.23526,0.986609,,10.8527,,11.0,0.0,,0.0949811,0.189938,0,0.0399352,2.0,29.0,,,,12,0.0,0.0,-0.665101,,,470,4.0,,,11.3279,0,0.0507776,,,,4.0,,39.0,0.0
2.0,7.0,,,,Chris Bardak,1.0,1.29854,0.770854,0.5,10.0211,,13.0,0.012987,,0.0956089,2.46919,0,0.0296816,0.0,15.0,,,0.40359,12,1.0,4.0,2.41256,0.0504487,,18777,3.0,,,5.13935,1,0.0378331,3.59641,,0.875,2.0,,27.0,8.0
8.0,17.0,,,,Alexander Stepney,0.0,1.55806,0.773565,0.233333,10.0563,,13.0,0.0649351,,0.147309,0.0,0,0.0248246,0.0,1.0,,,-4.87786,12,5.0,7.0,8.75137,-0.162595,,21703,4.0,,,1.30498,0,0.0327402,11.8779,,0.566667,1.0,,6.0,30.0
-2.0,2.0,0.467593,,,Brian Michael,216.0,0.719727,2.1751,0.2,28.2764,,13.0,0.0,,0.0453688,27.7665,101,0.151106,2.0,1.0,,,-0.699281,12,0.0,1.0,1.0294,-0.139856,,487,3.0,,,-0.519517,115,0.0797284,1.69928,,0.4,4.0,,53.0,5.0
5.0,21.0,,,,Weston Peene,0.0,1.60444,0.900493,0.216216,11.7064,,13.0,0.0519481,,0.236545,0.0,0,0.0280626,0.0,0.0,,,-5.44234,12,4.0,8.0,10.9467,-0.14709,,21704,7.0,,,0.759752,0,0.0356807,13.4423,,0.567568,1.0,,4.0,37.0
-2.0,0.0,,,,Cody Gross,0.0,-0.0147693,-0.00111587,,-0.00334761,,3.0,0.0,,0.548598,0.189938,0,0.00377766,1.0,3.0,,,,12,0.0,0.0,-0.33255,,,21705,2.0,,,0.139265,0,0.00439567,,,,1.0,,1.0,0.0
-4.0,2.0,,,,Shad Bruce,0.0,0.729796,0.259938,0.0,3.3792,,13.0,0.0,,0.210441,1.5195,0,0.017809,2.0,3.0,,,-1.98952,12,0.0,0.0,0.149133,-0.331586,,484,4.0,,,1.71056,0,0.0229181,1.98952,,0.333333,3.0,,18.0,6.0
4.0,16.0,,,,Gavin Peene,0.0,1.95996,0.909642,0.275862,10.0061,,11.0,0.0,,0.174063,0.0,0,0.0232056,1.0,4.0,,,-3.252,12,0.0,8.0,8.72306,-0.112138,,18780,4.0,,,1.283,0,0.0277079,11.252,,0.551724,2.0,,5.0,29.0
21.0,66.0,,,,Brenden Crouse,0.0,1.64592,3.3398,0.28,43.4174,,13.0,0.181818,,0.262345,0.189938,0,0.101457,2.0,3.0,,,-11.2804,12,14.0,35.0,40.5672,-0.0902432,,472,28.0,,,2.66025,0,0.128687,46.2804,,0.528,4.0,,16.0,125.0
5.0,13.0,,,,Ethan Grandolfo,0.0,4.99006,1.7235,0.125,6.89398,,4.0,0.0649351,,0.099933,0.0,0,0.0172693,0.0,1.0,,,-3.77172,12,5.0,2.0,5.20913,-0.235733,,478,2.0,,,1.68485,0,0.0241307,5.77172,,0.8125,3.0,,8.0,16.0
-1.0,0.0,,,,Daniel Enoch,0.0,1.44211,0.217913,,1.08956,,5.0,0.012987,,0.24105,0.189938,0,0.00755532,2.0,3.0,,,,12,1.0,0.0,0.16745,,,21706,2.0,,,0.732176,0,0.0100039,,,,1.0,,6.0,0.0
-3.0,3.0,,,,Tommy Hellman,0.0,1.19883,0.63403,0.166667,7.60836,,12.0,0.025974,,0.205547,0.0,0,0.0264436,1.0,7.0,,,-1.10409,12,2.0,1.0,1.65069,-0.184015,,488,6.0,,,5.95767,0,0.0351957,2.10409,,0.5,3.0,,27.0,6.0
-1.0,0.0,,,,Sam Ewing,0.0,3.31718,0.10741,0.0,0.21482,,2.0,0.0,,0.602626,0.0,0,0.001619,0.0,0.0,,,-0.259211,12,0.0,0.0,0.0248824,-0.259211,,18775,1.0,,,0.189938,0,0.00200079,0.259211,,0.0,2.0,,1.0,1.0
13.0,27.0,,,,Kyle Griffith,0.0,2.07955,1.54872,0.410256,17.036,,11.0,0.0649351,,0.200243,0.0,0,0.0372369,0.0,3.0,,,-0.128029,12,5.0,16.0,13.8808,-0.00328279,,21707,8.0,,,3.15518,0,0.0481705,16.128,,0.692308,1.0,,14.0,39.0
0.0,0.0,,,,Jake Knaoo,20.0,2.61214,0.733034,0.0,2.1991,,3.0,0.0,,0.0,2.33696,9,0.0140313,1.0,0.0,,,-0.272848,12,0.0,0.0,0.19023,-0.272848,,21708,0.0,,,-0.328086,11,0.00730591,0.272848,,0.0,1.0,,4.0,1.0
0.0,0.0,0.375,,,Dylan Frankhouser,24.0,2.18301,0.589048,,1.76714,,3.0,0.0,,0.0,1.76714,9,0.0134916,0.0,0.0,,,,12,0.0,0.0,0.0,,,485,0.0,,,0.0,15,0.00439567,,,,3.0,,1.0,0.0
-5.0,2.0,,,,Joshua Tauss,0.0,-0.376211,-0.0406056,0.0,-0.203028,,5.0,0.0,,0.951515,0.0,0,0.00539665,0.0,0.0,,,-1.35367,12,0.0,0.0,-0.392966,-0.338417,,18794,5.0,,,0.189938,0,0.00633583,1.35367,,0.5,2.0,,1.0,4.0
-1.0,0.0,,6.0,2.57143,Quinn Richards,0.0,-0.125515,-0.0162566,,-0.0975396,0.571427,6.0,0.0,0.6667,0.235345,0.0,0,0.00647599,0.0,0.0,0.0952379,2.0,,12,0.0,0.0,-0.167203,,6.0,18787,1.0,,6.0,0.0833118,0,0.00512323,,,,2.0,0.5,1.0,0.0
-3.0,2.0,0.54386,,,Braden Gaab,57.0,1.20126,1.02428,0.0,8.19422,,8.0,0.0,,0.147856,8.28167,31,0.0426336,0.0,1.0,,,-0.928963,12,0.0,0.0,-0.442731,-0.464482,,18782,3.0,,,0.355286,26,0.0244642,0.928963,,1.0,2.0,,16.0,2.0
-1.0,0.0,,,,Jaco ARATO,0.0,-0.0886066,-0.00185466,,-0.00185466,,1.0,0.0,,1.17429,0.0,0,0.00104657,0.0,1.0,,,,87,0.0,0.0,-0.167203,,,21710,1.0,,,0.165348,0,0.00116158,,,,1.0,,0.0,0.0
0.0,0.0,,,,Ronald Fisher,0.0,17.7687,0.189938,,0.189938,,1.0,0.0,,0.0,0.0,0,0.000534474,0.0,0.0,,,,31,0.0,0.0,0.0,,,21711,0.0,,,0.189938,0,0.000728566,,,,1.0,,1.0,0.0
-13.0,0.0,,320.0,172.516,Dawson Friers,0.0,-0.067199,-0.153046,0.0,-1.83655,4.51628,12.0,0.0,0.475,0.411702,0.0,0,0.113875,0.0,1.0,0.0141134,168.0,-0.668227,20,0.0,0.0,-1.59738,-0.222742,338.0,16460,13.0,,338.0,-0.220972,0,0.0432921,0.668227,,0.0,2.0,0.6774,20.0,3.0
-4.0,0.0,,,,Peter Roegge,0.0,0.706488,0.140595,,1.40595,,10.0,0.0,,0.412475,0.0,0,0.00995025,1.0,3.0,,,,20,0.0,0.0,-0.661392,,,16455,4.0,,,2.06734,0,0.0132957,,,,2.0,,10.0,0.0
5.0,14.0,,,,Tim O'Callaghan,0.0,1.49932,0.648742,0.166667,7.78491,,12.0,0.0735294,,0.203597,0.0,0,0.0216346,0.0,1.0,,,-3.68656,20,5.0,4.0,6.66987,-0.153607,,16447,4.0,,,1.11504,0,0.0304895,7.68656,,0.583333,2.0,,5.0,24.0
1.0,24.0,,,,jayce Lambert,0.0,1.12278,0.930993,0.204082,12.1029,,13.0,0.0294118,,0.284618,0.0,0,0.0414594,1.0,3.0,,,-6.27992,20,2.0,10.0,10.2542,-0.128162,,1121,11.0,,,1.84871,0,0.0529883,16.2799,,0.489796,3.0,,9.0,49.0
-5.0,5.0,,,,Cole Kratovil,0.0,1.14959,0.546516,0.142857,5.46516,,10.0,0.0882353,,0.534133,0.0,0,0.02377,1.0,2.0,,,-1.92909,20,6.0,2.0,4.13298,-0.137792,,16442,13.0,,,1.33218,0,0.033369,3.92909,,0.357143,2.0,,7.0,14.0
-2.0,3.0,,,,John Mitchell,0.0,1.70729,0.245381,0.75,2.20843,,9.0,0.0,,0.744343,0.0,0,0.00718629,0.0,0.0,,,1.57646,20,0.0,3.0,1.44868,0.394115,,21712,5.0,,,0.759752,0,0.00920972,1.42354,,0.75,1.0,,4.0,4.0
-4.0,5.0,0.468553,,,Connor DePiero,318.0,0.64962,2.86565,0.4,37.2535,,13.0,0.0294118,,0.0951419,36.938,149,0.220564,6.0,0.0,,,-0.0162635,20,2.0,2.0,1.80029,-0.0032527,,16458,8.0,,,-1.48478,169,0.115284,2.01626,,1.0,2.0,,60.0,5.0
-12.0,2.0,,,,Chris Conlin,0.0,0.924436,1.21623,0.25,15.811,,13.0,0.0294118,,0.234534,1.32957,0,0.0657822,3.0,38.0,,,-0.496741,20,2.0,1.0,-0.0691702,-0.124185,,1125,15.0,,,14.5506,0,0.0876869,1.49674,,0.5,4.0,,56.0,4.0
-10.0,45.0,,,,Dean DiNanno,0.0,1.17236,2.11363,0.2125,27.4772,,13.0,0.235294,,0.498726,0.189938,0,0.0901442,0.0,3.0,,,-8.95865,20,16.0,17.0,22.9925,-0.111983,,1123,43.0,,,4.2948,0,0.121357,25.9587,,0.5625,3.0,,21.0,80.0
-5.0,1.0,,,,Peter Murphy,0.0,0.742947,0.279272,0.0,3.35127,,12.0,0.0,,0.266911,0.94969,0,0.0187949,2.0,3.0,,,-0.569836,20,0.0,0.0,-0.609853,-0.284918,,1132,5.0,,,3.01143,0,0.0256834,0.569836,,0.5,4.0,,22.0,2.0
-2.0,24.0,,,,Connor Boyle,0.0,1.16034,0.923658,0.152174,11.0839,,12.0,0.0735294,,0.366276,0.0,0,0.039801,0.0,1.0,,,-7.25292,20,5.0,7.0,9.77892,-0.157672,,844,14.0,,,1.30498,0,0.0524046,14.2529,,0.521739,2.0,,6.0,46.0
-5.0,1.0,,,,Chase Maitland,0.0,-0.0727509,-0.0168908,0.0,-0.152017,,9.0,0.0,,0.463582,0.379876,0,0.0116086,4.0,4.0,,,-0.440649,20,0.0,0.0,-0.801938,-0.440649,,1129,5.0,,,0.270045,0,0.0147874,0.440649,,1.0,4.0,,7.0,1.0
3.0,11.0,,,,Kilian Morrissey,0.0,1.4531,0.594413,0.214286,6.53854,,11.0,0.0441176,,0.14348,0.94969,0,0.0204533,1.0,2.0,,,-1.92419,20,3.0,3.0,3.8768,-0.137442,,1134,3.0,,,1.71205,0,0.0286669,4.92419,,0.785714,4.0,,14.0,14.0
6.0,27.0,,,,T.J. Lynch,0.0,1.57804,1.5004,0.207547,18.0049,,12.0,0.0882353,,0.236916,0.0,0,0.0475401,1.0,1.0,,,-5.97183,20,6.0,11.0,15.5085,-0.112676,,16445,11.0,,,2.49639,0,0.0636573,16.9718,,0.509434,2.0,,14.0,53.0
-4.0,0.0,,73.0,40.0833,AJ Fox,0.0,-0.0169578,-0.00562448,,-0.0168734,-9.91666,3.0,0.0,0.3151,0.899546,0.0,0,0.0165837,0.0,1.0,-0.135845,50.0,,20,0.0,0.0,-0.665101,,74.0,3435,4.0,,74.0,0.661876,0,0.00609657,,,,3.0,0.7629,5.0,0.0
0.0,0.0,0.333333,,,Miles Jackson,3.0,1.55224,0.154452,,0.772259,,5.0,0.0,,0.0,0.745059,1,0.00497512,1.0,1.0,,,,20,0.0,0.0,0.0,,,16456,0.0,,,0.0272,2,0.00502643,,,,2.0,,4.0,0.0
-2.0,6.0,,,,Konrad Knaus,0.0,1.53873,0.221155,0.0,0.884618,,4.0,0.0,,0.313175,0.0,0,0.00718629,0.0,1.0,,,-2.92393,20,0.0,0.0,0.71927,-0.292393,,16452,2.0,,,0.165348,0,0.00875572,2.92393,,0.6,2.0,,0.0,10.0
7.0,9.0,,,,Matt Major,0.0,3.02275,0.634961,0.307692,5.07968,,8.0,0.0441176,,0.0,0.189938,0,0.010503,0.0,1.0,,,-0.228558,20,3.0,4.0,4.53446,-0.0175814,,16443,0.0,,,0.355286,0,0.0150144,4.22856,,0.692308,2.0,,2.0,13.0
12.0,27.0,,,,Will Spangenberg,0.0,1.57141,1.38986,0.461538,18.0682,,13.0,0.147059,,0.357159,0.569814,0,0.0442233,1.0,3.0,,,4.3517,20,10.0,18.0,15.8109,0.111582,,1122,16.0,,,1.68746,0,0.0614197,13.6483,,0.692308,4.0,,11.0,39.0
-7.0,0.0,,,,Matt Carbonell,0.0,0.421295,0.102471,,1.02471,,10.0,0.0294118,,0.731746,0.94969,0,0.0121614,1.0,2.0,,,,20,2.0,0.0,-0.497404,,,21713,9.0,,,0.572424,0,0.0168629,,,,1.0,,8.0,0.0
-1.0,0.0,,,,Will Vincent,0.0,3.21046,0.106483,0.0,0.212966,,2.0,0.0,,0.640586,0.0,0,0.00165837,0.0,0.0,,,-0.25552,20,0.0,0.0,0.0230277,-0.25552,,16444,1.0,,,0.189938,0,0.00214029,0.25552,,0.0,2.0,,1.0,1.0
2.0,7.0,,,,Cameron Magalotti,0.0,1.29187,0.514176,0.25,6.17011,,12.0,0.0147059,,0.156395,0.189938,0,0.0199005,1.0,4.0,,,-1.26781,20,1.0,4.0,3.74749,-0.0792379,,1818,3.0,,,2.23269,0,0.0262996,5.26781,,0.4375,3.0,,11.0,16.0
-4.0,2.0,0.25,,,Martin Folan,4.0,0.512272,0.14159,0.0,1.27431,,9.0,0.0,,0.346546,0.934997,1,0.0138198,2.0,3.0,,,-1.0173,20,0.0,0.0,-0.421558,-0.339101,,1127,4.0,,,0.760869,3,0.0158251,1.0173,,0.666667,3.0,,9.0,3.0
13.0,38.0,,,,Josh Stout,0.0,1.54848,1.938,0.333333,21.318,,11.0,0.111111,,0.243775,0.0,0,0.0625774,2.0,6.0,,,-4.5679,84,10.0,20.0,19.8711,-0.0761316,,1368,17.0,,,1.44685,0,0.0778092,24.5679,,0.633333,3.0,,6.0,60.0
-1.0,4.0,,,,Sammy Cambere,0.0,1.20592,1.50927,0.285714,16.6019,,11.0,0.0777778,,0.135646,4.93839,0,0.0625774,2.0,20.0,,,-0.991673,84,7.0,2.0,3.53323,-0.141668,,1356,10.0,,,8.13029,0,0.0822555,2.99167,,0.571429,4.0,,55.0,7.0
0.0,0.0,,,,Ryan Lemons,0.0,7.34656,1.09243,,2.18485,,2.0,0.0111111,,0.110416,0.0,0,0.00743494,0.0,2.0,,,,84,1.0,0.0,0.334652,,,18737,1.0,,,1.8502,0,0.0101051,,,,2.0,,8.0,0.0
11.0,26.0,,,,Richie CONNELL,0.0,1.78274,0.886653,0.352941,10.6398,,12.0,0.0363636,,0.235651,0.189938,0,0.0248677,0.0,0.0,,,-2.59751,27,4.0,12.0,9.88009,-0.0763972,,21716,5.0,,,0.569814,0,0.0316683,14.5975,,0.764706,1.0,,4.0,34.0
5.0,14.0,,,,Griffin Turner,0.0,2.07267,1.09205,0.35,12.0126,,11.0,0.0895522,,0.25786,0.0,0,0.0263441,1.0,1.0,,,-1.01707,7,6.0,7.0,9.70614,-0.0508536,,21810,8.0,,,2.30646,0,0.0362596,8.01707,,0.7,1.0,,13.0,20.0
-3.0,0.0,,,,NICHOLA PEREZ-BLANCO,0.0,1.07164,0.469117,0.0,4.69117,,10.0,0.015625,,0.205885,0.379876,0,0.0218878,0.0,11.0,,,-0.263385,86,1.0,0.0,0.0232747,-0.263385,,21811,4.0,,,4.28802,0,0.0285448,0.263385,,0.0,1.0,,15.0,1.0
22.0,56.0,,,,Brian Cameron,0.0,2.06097,2.42467,0.290698,29.096,,12.0,0.0776699,,0.181098,0.0,0,0.0588235,1.0,2.0,,,-13.2591,6,8.0,25.0,27.0328,-0.154176,,312,11.0,,,2.06323,0,0.0738486,38.2591,,0.651163,4.0,,11.0,86.0
38.0,68.0,,,,Ali Korin,3.0,2.04495,3.20735,0.56962,51.3176,,16.0,0.127907,,0.0995008,0.633031,3,0.0784211,9.0,7.0,,,4.24745,935,11.0,45.0,49.3372,0.0537652,,10074,18.0,,,1.3473,0,0.0952121,40.7526,,0.860759,4.0,,17.0,79.0
0.0,0.0,,,,Taylor Brumstead,1.0,1.38212,0.21101,,0.21101,,1.0,0.0,,0.0,0.21101,1,0.00763359,0.0,0.0,,,,935,0.0,0.0,0.0,,,21827,0.0,,,0.0,0,0.0021815,,,,2.0,,0.0,0.0
-5.0,0.0,,343.0,214.869,Ashley HERRICK,0.0,0.0775187,0.214036,,2.78247,12.8694,13.0,0.0,0.4111,0.0719868,0.0,0,0.138054,0.0,3.0,0.0375201,202.0,,118,0.0,0.0,-0.852628,,360.0,7640,5.0,,445.0,3.6351,0,0.0538167,,,,3.0,0.809,31.0,0.0
7.0,38.0,,,,Nora ANDERSON,40.0,1.05411,1.96043,0.301887,29.4065,,15.0,0.132075,,0.137515,8.44042,40,0.09299,3.0,2.0,,,-8.70742,118,7.0,16.0,19.4655,-0.164291,,7644,16.0,,,1.50061,0,0.0901511,24.7074,,0.716981,3.0,,9.0,53.0
4.0,37.0,,,,Maddie Mazur,24.0,0.872621,1.61042,0.340426,24.1563,,15.0,0.0943396,,0.133358,5.06425,24,0.0922747,9.0,8.0,,,-6.32013,118,5.0,16.0,16.7895,-0.134471,,17670,17.0,,,2.30251,0,0.0987714,22.3201,,0.787234,2.0,,17.0,47.0
18.0,24.0,,,,Abby Hiltz,2.0,1.29018,1.49506,0.6,22.4259,,15.0,0.415094,,0.174445,0.422021,2,0.0579399,1.0,4.0,,,2.61532,118,22.0,15.0,19.8449,0.104613,,17680,19.0,,,2.15907,0,0.0843907,12.3847,,0.96,2.0,,8.0,25.0
-1.0,5.0,,,,Annie DOMBROWSKI,0.0,0.955935,0.205136,0.333333,1.43595,,7.0,0.0377358,,0.274001,0.0,0,0.0107296,0.0,0.0,,,-0.851095,118,2.0,2.0,1.48527,-0.141849,,7661,5.0,,,-0.0493173,0,0.014139,2.85109,,0.833333,4.0,,1.0,6.0
5.0,22.0,,,,Rebecca HOWE,27.0,0.904963,1.25581,0.433333,18.8372,,15.0,0.0377358,,0.114154,5.69728,27,0.0693848,5.0,6.0,,,-1.12047,118,2.0,13.0,10.1867,-0.0373489,,7649,10.0,,,2.95319,0,0.0678751,14.1205,,0.733333,4.0,,16.0,30.0
3.0,18.0,,,,Madison MUNDENAR,4.0,0.991297,0.680719,0.333333,9.53007,,14.0,0.0377358,,0.135457,0.844042,4,0.0343348,2.0,2.0,,,-3.38509,118,2.0,8.0,7.81597,-0.141045,,7659,7.0,,,0.870062,0,0.0400403,11.3851,,0.75,4.0,,6.0,24.0
-6.0,0.0,,,,Emily MAHON,0.0,0.354929,0.274194,,4.11292,,15.0,0.0,,0.0965767,0.0,0,0.0386266,10.0,15.0,,,,118,0.0,0.0,-1.01147,,,7660,6.0,,,5.12438,0,0.048137,,,,3.0,,23.0,0.0
-24.0,1.0,,,,Teri MANZELLI,0.0,-0.107828,-0.143462,0.0,-2.15193,,15.0,0.0,,0.232446,0.0,0,0.0665236,22.0,17.0,,,-0.51046,118,0.0,0.0,-4.10992,-0.51046,,7647,24.0,,,1.95799,0,0.08,0.51046,,1.0,3.0,,25.0,1.0
-13.0,0.0,,,,Hailey Grau,0.0,-0.495582,-0.219786,,-2.63743,,12.0,0.0,,0.387679,0.0,0,0.0221745,8.0,4.0,,,,118,0.0,0.0,-2.21099,,,17674,13.0,,,-0.42644,0,0.0259819,,,,2.0,,5.0,0.0
-1.0,0.0,,,,Kayla RADZYMINSKI,0.0,-7.55665,-0.216213,,-0.432427,,2.0,0.0,,0.480872,0.0,0,0.00143062,1.0,0.0,,,,118,0.0,0.0,-0.188057,,,9100,1.0,,,-0.244369,0,0.00161128,,,,4.0,,0.0,0.0
0.0,25.0,,,,Kassi Hogan,5.0,0.930959,1.02552,0.433333,12.3062,,12.0,0.0754717,,0.203734,1.05505,5,0.0550787,10.0,4.0,,,-1.50506,118,4.0,13.0,11.96,-0.0501688,,17669,17.0,,,-0.708778,0,0.0646526,14.5051,,0.833333,2.0,,6.0,30.0
-6.0,12.0,,,,Courtney FOX,18.0,0.65652,0.676244,0.2,9.46741,,14.0,0.0566038,,0.194594,3.79819,18,0.0515021,4.0,5.0,,,-4.95603,118,3.0,4.0,4.77305,-0.247802,,7662,13.0,,,0.896178,0,0.0517623,8.95603,,0.6,3.0,,7.0,20.0
-3.0,4.0,,,,Caroline YODER,2.0,0.424772,0.127614,0.166667,0.893298,,7.0,0.0188679,,0.225761,0.422021,2,0.0150215,4.0,1.0,,,-1.75584,118,1.0,1.0,0.847896,-0.29264,,7648,5.0,,,-0.376619,0,0.0171601,2.75584,,0.666667,3.0,,2.0,6.0
-3.0,5.0,,,,Sylvi JENNER,0.0,0.790105,0.146944,0.125,0.881663,,6.0,0.0,,0.28183,0.0,0,0.009299,0.0,0.0,,,-2.72914,118,0.0,1.0,0.675262,-0.341142,,21828,4.0,,,0.206401,0,0.010997,3.72914,,0.625,2.0,,1.0,8.0
-6.0,2.0,,,,Chloe SZOT,17.0,0.656899,0.253738,0.0,2.53738,,10.0,0.0,,0.402123,3.58718,17,0.0193133,1.0,1.0,,,-0.977733,118,0.0,0.0,-0.993487,-0.488867,,21829,6.0,,,-0.0563121,0,0.0115609,0.977733,,1.0,2.0,,0.0,2.0
-5.0,0.0,,,,Paige Szymusiak,3.0,0.243878,0.0907129,,1.17927,,13.0,0.0,,0.186746,0.633031,3,0.018598,5.0,5.0,,,,118,0.0,0.0,-0.823409,,,17676,5.0,,,1.36965,0,0.0207452,,,,2.0,,8.0,0.0
-1.0,0.0,,,,Brooke CICORIA,2.0,0.818444,0.210758,,1.89682,,9.0,0.0,,0.0534302,0.422021,2,0.0128755,3.0,6.0,,,,118,0.0,0.0,-0.158838,,,21830,1.0,,,1.63364,0,0.0145015,,,,2.0,,6.0,0.0
4.0,24.0,,,,Fiona McGOVERN,0.0,1.30447,1.02641,0.393939,13.3433,,13.0,0.0566038,,0.190287,0.0,0,0.0393419,2.0,0.0,,,-2.30181,118,3.0,13.0,13.2622,-0.0697519,,21831,12.0,,,0.0811464,0,0.048862,15.3018,,0.727273,2.0,,4.0,33.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,-0.949731,-0.095109,0.0,-0.475545,,5.0,0.0,,0.173287,0.422021,2,0.00500715,3.0,0.0,,,-0.509134,118,0.0,0.0,-0.164458,-0.509134,,21832,1.0,,,-0.733108,0,0.0044713,0.509134,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Alexys OECHSLE,2.0,,-0.095109,0.0,-0.475545,,5.0,0.0,,,0.422021,2,,3.0,0.0,,,,118,0.0,0.0,-0.164458,,,21832,1.0,,,-0.733108,0,,,,1.0,9.0,,0.0,1.0
-1.0,1.0,,,,Jack Gray,0.0,2.35356,0.0803949,0.0,0.241185,,3.0,0.0,,0.213363,0.0,0,0.00170794,0.0,0.0,,,-0.550883,37,0.0,0.0,-0.138691,-0.550883,,21833,1.0,,,0.379876,0,0.00215921,0.550883,,1.0,2.0,,2.0,1.0
-1.0,0.0,,,,Logan Sheehan,0.0,1.77346,0.27671,,1.66026,,6.0,0.0,,0.0369956,0.0,0,0.00780142,0.0,3.0,,,,47,0.0,0.0,-0.165348,,,21834,1.0,,,1.82561,0,0.0103465,,,,2.0,,7.0,0.0
-3.0,1.0,,,,Chirstian Clifford,0.0,0.639376,0.344628,0.0,4.13554,,12.0,0.0,,0.0330241,0.189938,0,0.0269504,3.0,11.0,,,-0.912543,47,0.0,0.0,-0.279157,-0.456272,,21835,3.0,,,4.22476,0,0.0347724,0.912543,,0.5,2.0,,19.0,2.0
0.0,0.0,,,,Luke Adams,5.0,1.04508,0.207533,,1.66026,,8.0,0.0,,0.0,0.569814,0,0.00992908,0.0,2.0,,,,47,0.0,0.0,0.0,,,21836,0.0,,,1.09045,5,0.00973789,,,,2.0,,7.0,0.0
-8.0,1.0,,338.0,208.157,Heidi SHAFER,0.0,0.136003,0.359517,0.0,5.75228,0.157394,16.0,0.0,0.3846,0.0950853,0.0,0,0.132173,0.0,9.0,0.000465664,208.0,-0.474624,136,0.0,0.0,-1.33476,-0.474624,353.0,9146,8.0,,418.0,7.08704,0,0.0666086,0.474624,,1.0,4.0,0.8445,41.0,1.0
-3.0,0.0,,,,Kenzie CATES,24.0,1.83756,0.687162,,3.43581,,5.0,0.0,,0.284636,3.99998,17,0.0186976,0.0,0.0,,,,136,0.0,0.0,-0.564172,,,21837,3.0,,,0.0,7,0.00834422,,,,2.0,,2.0,0.0
